,Unnamed: 0,comments,estimated_rating_flair,estimated_rating_textblob,estimated_rating_asent,pos_value_asent,neg_value_asent,probability,estimated_sentiment_flair,estimated_sentiment_textblob,compound_value_asent,neu_value_asent,estimated_subjectivity_textblob
814,814,It has rooms without windows.  The flat is over crowded.  It originally was probably 1BD or 2BD but has been divided up into 4-5 person occupancy.,0.6917548779618587,2.9375,2.8108825044289905,0.0,0.0,0.9994903802871704,NEGATIVE,0.175,0.0,0.0,0.4375
816,816,"Thank you for the hospitality. The staff and owner were friendly and helpful. They even help me carried my 30+ kg luggage to the 4th floor (no lift unfortunately). The room was okay and clean. Bathrooms were small / cubicles and joined with the toilet. There was a cubicle assigned for ladies only but it seemed some male tenant also use it cause there were always sprinkles of urine on the seats and it was all over, not typically a female would do. The common courtesy was for him to not use the female toilet and to lift the seat up before peeing. Again, it was not on the host but the lack of courtesy of the other tenants. The prompt on the airbnb was a vibrant social environment but I found that the guest house was rather quiet, again it is depend on the tenants. Some of the tenants I saw was middle aged guy or workers, unsure of their nationality. I seldom see 20-30s y.o people here, but then again like I said it was fairly quiet. The host did add me on their tenant whatsapp group. Barely anyone said anything. It would be more fun if indeed the tenants can get to know each other. Btw I stayed in the K2 on Buona Vista, the host transferred me cause it was closer to where I work. The guesthouse was just across a convenience store, bakery, Irish bar, and a Chinese restaurant. All in all, good value for money.",0.6946734673134846,2.6466346153846154,3.050095725786142,0.1390537294142267,0.0223303009299484,0.9984378218650818,NEGATIVE,0.0586538461538461,0.1905021664808061,0.4856747931852366,0.3326923076923076
817,817,They don’t help well.,0.6910386402619482,2.5,3.220191604533529,0.5454545454545455,0.0,0.9997493624687196,NEGATIVE,0.0,0.5858817654461621,0.4545454545454545,0.0
818,818,"The good thing: the host was very responsive.
The bad thing: everything else (if you are sensitive to noise).
 
-It is very expensive for what you get
-HDB flat, meaning that it is old, walls are very thin, you can hear water running down the pipes, AC making noises and windows will not block any outside noise
-Not allowed to have any guests ever
-Was told twice that I was not allowed to cancel (even by Airbnb support)
-8 rooms and 2 bathrooms
-My first room was nice itself, but I had knocking sounds from pipes/airconditioning every night (was told to just use earplugs, which I did until my ears were sore)
-Second room was also noisy
-I had serious issues sleeping for 5 weeks and eventually had to leave the place (which was a hassle. Also: when I did, I saw that all my (even unopened!) groceries had been thrown out already. I did not understand why)
--> I DO NOT recommend the place for long-term stays when you are in any kind sensitive to noise!",0.6904041251432541,2.532465277777778,2.979835837594492,0.0951512893825493,0.0584815545271141,0.9999790191650392,NEGATIVE,0.0129861111111111,-0.0310135466049257,0.5130338227570032,0.5525347222222222
827,827,Good location. Didn’t really like the loft bed. Could not figure out how to use the TV.,0.7090086313707322,3.625,3.0713444330013537,0.2923468172115165,0.0,0.9933313727378844,NEGATIVE,0.4499999999999999,0.2868493023270739,0.3743198494551502,0.4
836,836,"Location was awesome, but wish the Wi-Fi connection was more stable as I booked the room to work. However, the intermittent lost in internet connection was made up by Rachel’s awesome hospitality and responsiveness to the questions I had.",0.9670265840805382,4.583333333333334,3.255149413511933,0.1989025222463394,0.0404929577464788,0.915741801261902,NEGATIVE,0.8333333333333334,0.5995221481906711,0.7606045200071818,0.8333333333333334
840,840,"I stayed in the little orange room. Super small, perhaps cosy, but one of 3 windowless rooms. Overall vibe like a hostel with private room and shared kitchen/toilet. Cleaning lady comes once a week but doesn’t clean individual rooms, which results in lots of accumulated dust in nooks and crannies. Redhill MRT is 15 minutes away. There is a bus that takes you from the apartment to downtown, and generally I took the bus everywhere (considered slow). The ABC hawker center near the apt is apparently one of the best in SG (I never ate there). There is not a lot of space for fitness or even running in the area. If you are staying in SG 3+ months, I suggest you look at alternative accommodation options, as the value for price here was meh. But some people have stayed for 6+ months, so to each his own. Just know that SG has some interesting laws regarding accommodation and rentals, which people should definitely check out before renting. The host admin is responsive.",0.6945476051904464,2.90625,3.094312651356097,0.1206059380085614,0.0036475869809203,0.9984831213951112,NEGATIVE,0.1625,0.2807185583270011,0.542413141677185,0.4759803921568626
849,849,Would recommend to people who prefers a more simplistic style for their airbnb experience.,4.129123100557241,2.5,3.2094591025747032,0.1515151515151515,0.0,0.94715678691864,POSITIVE,0.0,0.3611575592573076,0.8484848484848485,0.5
850,850,"place is located in between city hall and bugis, walking distance to both sides is about less than 5 minutes, lots of foods and bar just below the apartment, recommended for couples to come for a staycation, will return to stay.",1.0795723777919044,2.083333333333333,3.178300716320684,0.0384615384615384,0.0,0.8882182240486145,NEGATIVE,-0.1666666666666666,0.2022886949696694,0.9615384615384616,0.0666666666666666
910,910,"Nice overall.
But you have to charge your mobile battery before you check in.
Because your phone is your room key.
If you have no battery, you will die slowly outside.",3.6086948340203313,2.875,2.8881594835821494,0.1458333333333333,0.0891812865497075,0.5865229368209839,NEGATIVE,0.15,-0.0763705422015695,0.264985380116959,0.5125
931,931,Place was just as advertised. It is small and a little old but expected due to Singapore's shortage of space. Location was handy with a subway station nearby and a big shopping mall. Check in process was very easy. Would stay here again!,4.933146495263828,2.731770833333333,2.9093131079744468,0.0694658979658435,0.0461538461538461,0.9983652234077454,POSITIVE,0.0927083333333333,-0.009920222561394,0.2843802558803102,0.484375
941,941,Everything was fine except for the sound insulation. We heard everybody in the hall and there was also strange noise during our neighbors were taking a shower.,0.7006801017264117,3.138888888888889,3.0949241203130806,0.0918367346938775,0.0432692307692307,0.9962854385375975,NEGATIVE,0.2555555555555555,0.0,0.8648940345368916,0.35
989,989,"The Heritage group was very helpful and flexible.  Unfortunately I had an issue with the AC and they immediately transferred me to another room no questions and helped me to move.  None of this was requested, they just did it.  I found them very helpful and too responsibility’s for issues.",0.9093184804185328,2.4166666666666665,3.055034226858649,0.1584533079143241,0.0416666666666666,0.9311244487762452,NEGATIVE,-0.0333333333333333,0.1404107969636848,0.5498800254190093,0.5333333333333333
1010,1010,"The host overall was super friendly, helpful and eager to make your stay as good as possible. The room was okay, a little disappointed with the shower & toilet situation.",0.693428767095194,2.760416666666667,3.152182089143984,0.3147432486062954,0.079262438583611,0.9988861680030824,NEGATIVE,0.1041666666666666,0.3539991766015047,0.6059943128100936,0.5018518518518519
1113,1113,Decent apartments. Jarwin with the world class service,4.936098347892189,2.916666666666667,2.8108825044289905,0.0,0.0,0.998215675354004,POSITIVE,0.1666666666666666,0.0,0.0,0.6666666666666666
1116,1116,"Good Points: 
Check in was excellent 
Location was very convenient with 24 hour food courts within walking distance 
MRT was also within walking distance so it is convenient for travellers
Convenient stores (7-11) were abundantly available so do not worry if you forgot to bring toiletries 
Communication with host is excellent and they were very helpful with any questions that I had (thanks Jarwin!) 
Size of the room is just nice for 2 person stay, power outlets were readily available 
Water pressure in the bathroom was good and strong 
They provided Apple TV in the room for your entertainment so you can binge watch Netflix 
Bad Points: 
Noisy neighborhood as this is the pub area 
On the 5th floor of the hotel there is a bar / lounge so noises could be heard till very late at night 
Placement of the Air conditioning in the room is not well planned at all (ac was blowing directly opposite the bed to my face) 
Bed was too lumpy and soft 
Worst sleeping experience in my opinion.",0.704208641705283,3.1083333333333334,3.2060726104129067,0.1484782305578631,0.0475113122171945,0.995029628276825,NEGATIVE,0.2433333333333333,0.4139544954998306,0.8040104572249424,0.5831250000000001
1123,1123,Some noise is expected at Ann Siang road.,1.5038580460705062,2.25,2.8108825044289905,0.0,0.0,0.8053510189056396,NEGATIVE,-0.1,0.0,0.0,0.4
1169,1169,Would definitely be staying back here. Jarwin as the contact person is quick in responding👌🏻,0.8152769084271183,2.7777777777777777,3.2478225832536523,0.3322718989341542,0.0,0.9584163427352904,NEGATIVE,0.1111111111111111,0.5793784075962057,0.6677281010658458,0.3333333333333333
